Offender_ID,Victim_ID,FIR_ID,Relationship_Type
OFF01387,VIC01550,FIR03133,Direct Involvement
OFF00806,VIC01982,FIR03134,Direct Involvement
OFF01617,VIC01306,FIR03135,Repeat Offender
OFF01210,VIC00914,FIR03136,Direct Involvement
OFF00233,VIC01389,FIR03137,Repeat Offender
OFF00851,VIC00990,FIR03138,Repeat Offender
OFF00803,VIC00670,FIR03139,Known Associate
OFF01294,VIC01162,FIR03140,Direct Involvement
OFF00131,VIC01785,FIR03141,Direct Involvement
OFF00658,VIC01681,FIR03142,Direct Involvement
OFF01569,VIC02283,FIR03143,Known Associate
OFF01449,VIC00534,FIR03144,Known Associate
OFF00961,VIC00042,FIR03145,Repeat Offender
OFF00585,VIC02089,FIR03146,Known Associate
OFF01376,VIC00029,FIR03147,Repeat Offender
OFF01560,VIC01931,FIR03148,Direct Involvement
OFF01575,VIC00522,FIR03149,Direct Involvement
OFF01359,VIC02231,FIR03150,Repeat Offender
OFF01118,VIC00378,FIR03151,Direct Involvement
OFF01034,VIC02340,FIR03152,Known Associate
OFF02000,VIC02542,FIR03153,Repeat Offender
OFF01503,VIC02446,FIR03154,Direct Involvement
OFF00788,VIC01220,FIR03155,Direct Involvement
OFF00193,VIC00494,FIR03156,Direct Involvement
OFF01259,VIC02431,FIR03157,Known Associate
OFF01506,VIC00567,FIR03158,Known Associate
OFF01929,VIC01405,FIR03159,Repeat Offender
OFF01138,VIC01507,FIR03160,Repeat Offender
OFF00361,VIC02688,FIR03161,Direct Involvement
OFF00053,VIC00659,FIR03162,Repeat Offender
OFF01782,VIC00093,FIR03163,Direct Involvement
OFF00706,VIC02235,FIR03164,Known Associate
OFF01577,VIC01835,FIR03165,Known Associate
OFF00487,VIC00652,FIR03166,Repeat Offender
OFF01890,VIC01789,FIR03167,Direct Involvement
OFF00085,VIC01090,FIR03168,Known Associate
OFF01493,VIC01994,FIR03169,Repeat Offender
OFF01580,VIC01453,FIR03170,Direct Involvement
OFF01032,VIC00189,FIR03171,Direct Involvement
OFF00973,VIC00270,FIR03172,Direct Involvement
OFF00462,VIC00506,FIR03173,Direct Involvement
OFF01880,VIC00148,FIR03174,Direct Involvement
OFF01699,VIC00876,FIR03175,Direct Involvement
OFF00207,VIC01905,FIR03176,Direct Involvement
OFF01033,VIC01338,FIR03177,Known Associate
OFF01886,VIC02199,FIR03178,Repeat Offender
OFF00108,VIC01036,FIR03179,Direct Involvement
OFF01890,VIC02461,FIR03180,Known Associate
OFF01900,VIC02841,FIR03181,Repeat Offender
OFF01031,VIC02685,FIR03182,Repeat Offender
OFF00495,VIC00620,FIR03183,Direct Involvement
OFF00525,VIC02547,FIR03184,Direct Involvement
OFF01301,VIC00674,FIR03185,Repeat Offender
OFF00836,VIC02056,FIR03186,Direct Involvement
OFF00974,VIC01194,FIR03187,Known Associate
OFF00717,VIC02944,FIR03188,Direct Involvement
OFF00497,VIC01200,FIR03189,Repeat Offender
OFF01716,VIC02798,FIR03190,Direct Involvement
OFF00467,VIC02766,FIR03191,Direct Involvement
OFF00788,VIC00257,FIR03192,Direct Involvement
OFF01587,VIC01134,FIR03193,Direct Involvement
OFF01479,VIC00698,FIR03194,Repeat Offender
OFF00452,VIC00884,FIR03195,Repeat Offender
OFF01605,VIC02758,FIR03196,Direct Involvement
OFF00599,VIC01687,FIR03197,Repeat Offender
OFF01704,VIC01997,FIR03198,Known Associate
OFF00555,VIC01042,FIR03199,Known Associate
OFF01637,VIC01826,FIR03200,Known Associate
OFF01142,VIC02044,FIR03201,Direct Involvement
OFF01317,VIC00052,FIR03202,Direct Involvement
OFF00029,VIC00765,FIR03203,Direct Involvement
OFF01118,VIC02828,FIR03204,Known Associate
OFF01548,VIC01174,FIR03205,Repeat Offender
OFF01161,VIC00794,FIR03206,Repeat Offender
OFF01236,VIC01761,FIR03207,Direct Involvement
OFF00181,VIC01404,FIR03208,Repeat Offender
OFF01773,VIC00506,FIR03209,Known Associate
OFF01941,VIC01348,FIR03210,Repeat Offender
OFF00083,VIC00699,FIR03211,Repeat Offender
OFF01386,VIC00964,FIR03212,Repeat Offender
OFF00140,VIC02334,FIR03213,Direct Involvement
OFF01133,VIC02338,FIR03214,Repeat Offender
OFF00213,VIC01972,FIR03215,Direct Involvement
OFF01887,VIC02902,FIR03216,Direct Involvement
OFF01163,VIC01493,FIR03217,Known Associate
OFF01769,VIC02734,FIR03218,Known Associate
OFF01394,VIC00635,FIR03219,Repeat Offender
OFF00212,VIC02054,FIR03220,Known Associate
OFF01707,VIC00842,FIR03221,Repeat Offender
OFF01167,VIC02304,FIR03222,Repeat Offender
OFF00874,VIC00735,FIR03223,Direct Involvement
OFF01402,VIC02795,FIR03224,Direct Involvement
OFF00287,VIC02882,FIR03225,Repeat Offender
OFF00816,VIC00417,FIR03226,Direct Involvement
OFF01895,VIC00693,FIR03227,Direct Involvement
OFF01727,VIC01083,FIR03228,Direct Involvement
OFF01848,VIC02370,FIR03229,Known Associate
OFF01829,VIC01694,FIR03230,Direct Involvement
OFF01627,VIC01839,FIR03231,Repeat Offender
OFF01071,VIC01864,FIR03232,Direct Involvement
OFF00517,VIC02810,FIR03233,Direct Involvement
OFF01200,VIC01752,FIR03234,Known Associate
OFF01928,VIC01199,FIR03235,Known Associate
OFF00907,VIC02115,FIR03236,Known Associate
OFF01782,VIC00637,FIR03237,Known Associate
OFF00028,VIC00833,FIR03238,Repeat Offender
OFF01239,VIC01250,FIR03239,Repeat Offender
OFF00445,VIC01141,FIR03240,Repeat Offender
OFF00346,VIC00559,FIR03241,Direct Involvement
OFF00242,VIC00256,FIR03242,Known Associate
OFF00403,VIC00017,FIR03243,Known Associate
OFF00619,VIC02908,FIR03244,Known Associate
OFF01377,VIC02704,FIR03245,Repeat Offender
OFF01253,VIC02455,FIR03246,Direct Involvement
OFF00322,VIC02379,FIR03247,Repeat Offender
OFF01920,VIC00110,FIR03248,Known Associate
OFF00899,VIC01776,FIR03249,Repeat Offender
OFF01996,VIC02892,FIR03250,Known Associate
OFF01420,VIC00697,FIR03251,Known Associate
OFF00621,VIC00846,FIR03252,Direct Involvement
OFF00843,VIC01218,FIR03253,Repeat Offender
OFF01427,VIC00793,FIR03254,Known Associate
OFF00841,VIC02619,FIR03255,Repeat Offender
OFF00051,VIC02102,FIR03256,Repeat Offender
OFF01674,VIC00971,FIR03257,Known Associate
OFF01133,VIC00991,FIR03258,Direct Involvement
OFF00543,VIC01034,FIR03259,Known Associate
OFF01655,VIC01005,FIR03260,Repeat Offender
OFF01191,VIC02732,FIR03261,Direct Involvement
OFF00383,VIC02748,FIR03262,Known Associate
OFF00118,VIC00437,FIR03263,Known Associate
OFF01262,VIC02798,FIR03264,Known Associate
OFF01413,VIC01905,FIR03265,Known Associate
OFF01541,VIC01782,FIR03266,Direct Involvement
OFF00115,VIC01967,FIR03267,Known Associate
OFF00782,VIC00233,FIR03268,Direct Involvement
OFF00612,VIC02705,FIR03269,Direct Involvement
OFF00528,VIC01848,FIR03270,Known Associate
OFF00789,VIC02266,FIR03271,Known Associate
OFF01868,VIC00686,FIR03272,Repeat Offender
OFF00340,VIC02681,FIR03273,Direct Involvement
OFF00059,VIC01231,FIR03274,Known Associate
OFF00852,VIC01542,FIR03275,Direct Involvement
OFF01499,VIC02828,FIR03276,Repeat Offender
OFF00823,VIC00813,FIR03277,Direct Involvement
OFF01627,VIC01036,FIR03278,Known Associate
OFF00474,VIC00175,FIR03279,Repeat Offender
OFF01906,VIC00693,FIR03280,Direct Involvement
OFF00790,VIC01357,FIR03281,Repeat Offender
OFF00947,VIC00507,FIR03282,Direct Involvement
OFF00321,VIC00272,FIR03283,Known Associate
OFF01369,VIC01875,FIR03284,Direct Involvement
OFF00083,VIC00040,FIR03285,Direct Involvement
OFF01747,VIC00886,FIR03286,Repeat Offender
OFF01633,VIC02825,FIR03287,Repeat Offender
OFF01233,VIC01052,FIR03288,Known Associate
OFF01587,VIC02138,FIR03289,Direct Involvement
OFF01066,VIC02456,FIR03290,Known Associate
OFF00906,VIC00665,FIR03291,Known Associate
OFF00131,VIC01904,FIR03292,Known Associate
OFF01224,VIC00354,FIR03293,Direct Involvement
OFF01729,VIC01187,FIR03294,Repeat Offender
OFF01522,VIC01479,FIR03295,Repeat Offender
OFF00674,VIC02958,FIR03296,Repeat Offender
OFF00766,VIC02152,FIR03297,Known Associate
OFF01212,VIC01850,FIR03298,Known Associate
OFF01060,VIC00099,FIR03299,Repeat Offender
OFF00439,VIC02603,FIR03300,Direct Involvement
OFF00325,VIC02378,FIR03301,Known Associate
OFF00560,VIC00538,FIR03302,Known Associate
OFF00349,VIC02088,FIR03303,Repeat Offender
OFF01982,VIC00472,FIR03304,Known Associate
OFF01436,VIC02195,FIR03305,Known Associate
OFF01355,VIC00656,FIR03306,Known Associate
OFF01030,VIC02929,FIR03307,Known Associate
OFF01355,VIC01286,FIR03308,Direct Involvement
OFF00156,VIC01495,FIR03309,Repeat Offender
OFF01530,VIC00310,FIR03310,Known Associate
OFF00644,VIC00585,FIR03311,Repeat Offender
OFF00544,VIC01762,FIR03312,Known Associate
OFF00751,VIC02583,FIR03313,Repeat Offender
OFF00005,VIC00181,FIR03314,Known Associate
OFF00708,VIC02413,FIR03315,Direct Involvement
OFF01602,VIC00506,FIR03316,Direct Involvement
OFF00395,VIC00672,FIR03317,Known Associate
OFF01725,VIC00382,FIR03318,Repeat Offender
OFF00147,VIC01405,FIR03319,Direct Involvement
OFF00826,VIC02145,FIR03320,Repeat Offender
OFF00480,VIC01432,FIR03321,Known Associate
OFF00758,VIC00761,FIR03322,Direct Involvement
OFF01831,VIC00358,FIR03323,Known Associate
OFF01214,VIC01018,FIR03324,Direct Involvement
OFF01210,VIC00065,FIR03325,Direct Involvement
OFF00298,VIC02212,FIR03326,Repeat Offender
OFF00159,VIC01470,FIR03327,Direct Involvement
OFF01343,VIC00089,FIR03328,Repeat Offender
OFF01566,VIC02047,FIR03329,Repeat Offender
OFF00871,VIC02107,FIR03330,Direct Involvement
OFF01971,VIC01697,FIR03331,Repeat Offender
OFF01424,VIC02917,FIR03332,Direct Involvement
OFF00521,VIC00811,FIR03333,Known Associate
OFF01999,VIC02448,FIR03334,Repeat Offender
OFF01644,VIC02026,FIR03335,Repeat Offender
OFF01703,VIC01589,FIR03336,Direct Involvement
OFF00607,VIC01618,FIR03337,Repeat Offender
OFF00940,VIC01185,FIR03338,Known Associate
OFF01193,VIC01478,FIR03339,Known Associate
OFF00070,VIC01508,FIR03340,Known Associate
OFF00522,VIC01645,FIR03341,Direct Involvement
OFF01319,VIC01126,FIR03342,Repeat Offender
OFF01456,VIC01804,FIR03343,Known Associate
OFF01668,VIC01201,FIR03344,Repeat Offender
OFF01939,VIC00213,FIR03345,Known Associate
OFF01991,VIC01433,FIR03346,Repeat Offender
OFF01394,VIC00999,FIR03347,Direct Involvement
OFF01377,VIC00539,FIR03348,Direct Involvement
OFF00051,VIC02724,FIR03349,Known Associate
OFF00965,VIC02484,FIR03350,Repeat Offender
OFF01261,VIC01506,FIR03351,Direct Involvement
OFF01146,VIC00190,FIR03352,Known Associate
OFF00453,VIC02545,FIR03353,Known Associate
OFF00321,VIC02644,FIR03354,Known Associate
OFF00882,VIC01052,FIR03355,Known Associate
OFF01886,VIC02103,FIR03356,Direct Involvement
OFF01868,VIC02993,FIR03357,Known Associate
OFF00934,VIC01182,FIR03358,Repeat Offender
OFF01087,VIC01699,FIR03359,Direct Involvement
OFF01027,VIC01709,FIR03360,Known Associate
OFF00983,VIC01186,FIR03361,Direct Involvement
OFF01035,VIC02488,FIR03362,Direct Involvement
OFF00900,VIC02923,FIR03363,Direct Involvement
OFF00083,VIC01598,FIR03364,Known Associate
OFF00615,VIC02650,FIR03365,Repeat Offender
OFF00594,VIC00734,FIR03366,Direct Involvement
OFF00165,VIC00424,FIR03367,Known Associate
OFF01329,VIC02186,FIR03368,Known Associate
OFF00206,VIC01990,FIR03369,Repeat Offender
OFF00462,VIC00256,FIR03370,Direct Involvement
OFF01336,VIC02832,FIR03371,Repeat Offender
OFF00531,VIC01840,FIR03372,Direct Involvement
OFF00054,VIC02580,FIR03373,Known Associate
OFF00273,VIC00740,FIR03374,Repeat Offender
OFF01360,VIC02429,FIR03375,Direct Involvement
OFF01532,VIC00703,FIR03376,Repeat Offender
OFF01884,VIC00043,FIR03377,Known Associate
OFF01462,VIC02630,FIR03378,Repeat Offender
OFF00622,VIC01639,FIR03379,Known Associate
OFF00935,VIC02389,FIR03380,Repeat Offender
OFF01867,VIC01289,FIR03381,Direct Involvement
OFF01367,VIC02517,FIR03382,Known Associate
OFF01152,VIC00333,FIR03383,Known Associate
OFF01769,VIC00454,FIR03384,Direct Involvement
OFF00955,VIC00647,FIR03385,Known Associate
OFF00838,VIC00625,FIR03386,Repeat Offender
OFF01228,VIC02341,FIR03387,Direct Involvement
OFF01234,VIC02663,FIR03388,Repeat Offender
OFF00773,VIC02304,FIR03389,Repeat Offender
OFF00480,VIC00358,FIR03390,Direct Involvement
OFF01791,VIC02706,FIR03391,Repeat Offender
OFF01259,VIC00577,FIR03392,Known Associate
OFF00827,VIC01409,FIR03393,Repeat Offender
OFF01730,VIC00480,FIR03394,Known Associate
OFF01127,VIC00644,FIR03395,Direct Involvement
OFF00039,VIC00521,FIR03396,Direct Involvement
OFF00926,VIC02727,FIR03397,Known Associate
OFF01392,VIC00386,FIR03398,Direct Involvement
OFF01597,VIC01400,FIR03399,Repeat Offender
OFF00848,VIC00552,FIR03400,Repeat Offender
OFF00475,VIC01859,FIR03401,Direct Involvement
OFF00320,VIC00021,FIR03402,Known Associate
OFF01940,VIC00208,FIR03403,Repeat Offender
OFF00058,VIC02877,FIR03404,Known Associate
OFF01608,VIC02472,FIR03405,Direct Involvement
OFF00113,VIC02240,FIR03406,Known Associate
OFF00101,VIC01370,FIR03407,Known Associate
OFF00196,VIC01084,FIR03408,Repeat Offender
OFF00396,VIC01525,FIR03409,Direct Involvement
OFF00799,VIC02666,FIR03410,Direct Involvement
OFF00913,VIC00966,FIR03411,Repeat Offender
OFF01528,VIC01824,FIR03412,Known Associate
OFF01092,VIC02705,FIR03413,Known Associate
OFF00943,VIC01049,FIR03414,Direct Involvement
OFF01434,VIC02757,FIR03415,Direct Involvement
OFF01337,VIC01583,FIR03416,Repeat Offender
OFF01929,VIC02151,FIR03417,Repeat Offender
OFF01231,VIC01761,FIR03418,Direct Involvement
OFF01568,VIC02290,FIR03419,Direct Involvement
OFF00446,VIC02299,FIR03420,Known Associate
OFF00239,VIC02156,FIR03421,Repeat Offender
OFF01595,VIC02252,FIR03422,Repeat Offender
OFF01295,VIC02924,FIR03423,Direct Involvement
OFF01382,VIC02593,FIR03424,Repeat Offender
OFF01179,VIC02377,FIR03425,Known Associate
OFF00423,VIC00909,FIR03426,Repeat Offender
OFF01653,VIC00923,FIR03427,Repeat Offender
OFF01802,VIC01886,FIR03428,Direct Involvement
OFF01736,VIC01358,FIR03429,Direct Involvement
OFF01951,VIC01141,FIR03430,Repeat Offender
OFF01088,VIC01404,FIR03431,Repeat Offender
OFF00636,VIC00941,FIR03432,Known Associate
OFF00120,VIC00516,FIR03433,Repeat Offender
OFF01735,VIC02984,FIR03434,Known Associate
OFF00207,VIC00454,FIR03435,Direct Involvement
OFF00078,VIC00928,FIR03436,Direct Involvement
OFF01844,VIC02896,FIR03437,Known Associate
OFF00087,VIC00520,FIR03438,Repeat Offender
OFF01428,VIC02318,FIR03439,Known Associate
OFF01924,VIC02816,FIR03440,Repeat Offender
OFF00072,VIC01417,FIR03441,Direct Involvement
OFF00318,VIC02356,FIR03442,Repeat Offender
OFF00350,VIC01445,FIR03443,Known Associate
OFF00141,VIC00211,FIR03444,Known Associate
OFF01360,VIC00487,FIR03445,Repeat Offender
OFF01064,VIC01233,FIR03446,Direct Involvement
OFF01444,VIC02591,FIR03447,Known Associate
OFF00807,VIC01205,FIR03448,Known Associate
OFF00047,VIC02399,FIR03449,Known Associate
OFF00691,VIC01900,FIR03450,Known Associate
OFF00798,VIC00887,FIR03451,Repeat Offender
OFF01660,VIC01804,FIR03452,Repeat Offender
OFF00006,VIC01390,FIR03453,Repeat Offender
OFF01935,VIC00009,FIR03454,Repeat Offender
OFF01494,VIC01816,FIR03455,Known Associate
OFF01739,VIC02392,FIR03456,Direct Involvement
OFF01912,VIC02248,FIR03457,Known Associate
OFF01166,VIC01535,FIR03458,Direct Involvement
OFF01579,VIC02268,FIR03459,Known Associate
OFF01321,VIC02548,FIR03460,Direct Involvement
OFF00593,VIC01108,FIR03461,Repeat Offender
OFF00434,VIC02922,FIR03462,Known Associate
OFF00093,VIC02730,FIR03463,Direct Involvement
OFF01388,VIC02544,FIR03464,Direct Involvement
OFF00369,VIC01134,FIR03465,Direct Involvement
OFF00942,VIC00312,FIR03466,Direct Involvement
OFF00316,VIC01500,FIR03467,Known Associate
OFF00982,VIC02144,FIR03468,Repeat Offender
OFF00767,VIC02382,FIR03469,Known Associate
OFF00409,VIC02156,FIR03470,Direct Involvement
OFF00152,VIC00106,FIR03471,Known Associate
OFF00728,VIC01624,FIR03472,Direct Involvement
OFF00266,VIC02797,FIR03473,Direct Involvement
OFF00468,VIC02596,FIR03474,Repeat Offender
OFF01168,VIC00024,FIR03475,Repeat Offender
OFF00882,VIC00235,FIR03476,Repeat Offender
OFF01862,VIC00035,FIR03477,Repeat Offender
OFF00216,VIC01266,FIR03478,Direct Involvement
OFF01268,VIC01651,FIR03479,Direct Involvement
OFF00183,VIC00087,FIR03480,Direct Involvement
OFF00654,VIC02461,FIR03481,Direct Involvement
OFF01594,VIC02298,FIR03482,Direct Involvement
OFF01623,VIC02673,FIR03483,Repeat Offender
OFF01469,VIC00384,FIR03484,Direct Involvement
OFF00569,VIC00271,FIR03485,Repeat Offender
OFF01438,VIC02248,FIR03486,Known Associate
OFF01697,VIC00228,FIR03487,Known Associate
OFF01488,VIC01632,FIR03488,Direct Involvement
OFF00987,VIC00606,FIR03489,Repeat Offender
OFF01285,VIC01721,FIR03490,Repeat Offender
OFF00185,VIC02904,FIR03491,Direct Involvement
OFF01583,VIC02960,FIR03492,Direct Involvement
OFF01494,VIC00155,FIR03493,Repeat Offender
OFF00688,VIC00675,FIR03494,Repeat Offender
OFF00800,VIC01496,FIR03495,Known Associate
OFF00801,VIC00259,FIR03496,Known Associate
OFF00971,VIC01346,FIR03497,Direct Involvement
OFF01141,VIC00462,FIR03498,Known Associate
OFF01069,VIC01526,FIR03499,Known Associate
OFF00396,VIC00944,FIR03500,Known Associate
OFF01483,VIC02860,FIR03501,Direct Involvement
OFF00221,VIC01600,FIR03502,Repeat Offender
OFF00439,VIC02237,FIR03503,Repeat Offender
OFF00087,VIC01146,FIR03504,Known Associate
OFF01730,VIC02681,FIR03505,Known Associate
OFF00189,VIC00694,FIR03506,Known Associate
OFF00389,VIC02327,FIR03507,Known Associate
OFF00499,VIC01065,FIR03508,Direct Involvement
OFF01940,VIC01130,FIR03509,Repeat Offender
OFF01698,VIC00665,FIR03510,Known Associate
OFF01373,VIC01590,FIR03511,Repeat Offender
OFF00759,VIC02863,FIR03512,Repeat Offender
OFF01992,VIC02098,FIR03513,Direct Involvement
OFF00638,VIC01958,FIR03514,Repeat Offender
OFF00588,VIC02163,FIR03515,Known Associate
OFF00506,VIC02505,FIR03516,Direct Involvement
OFF01832,VIC01307,FIR03517,Direct Involvement
OFF01361,VIC01289,FIR03518,Repeat Offender
OFF01034,VIC01723,FIR03519,Repeat Offender
OFF01915,VIC01211,FIR03520,Repeat Offender
OFF01527,VIC02319,FIR03521,Known Associate
OFF01232,VIC02341,FIR03522,Direct Involvement
OFF01821,VIC00273,FIR03523,Repeat Offender
OFF00387,VIC00179,FIR03524,Repeat Offender
OFF00414,VIC00903,FIR03525,Known Associate
OFF00169,VIC01173,FIR03526,Repeat Offender
OFF01995,VIC01071,FIR03527,Known Associate
OFF00512,VIC00926,FIR03528,Repeat Offender
OFF01295,VIC01884,FIR03529,Repeat Offender
OFF00521,VIC00603,FIR03530,Known Associate
OFF00026,VIC02063,FIR03531,Direct Involvement
OFF00861,VIC02638,FIR03532,Direct Involvement
OFF00325,VIC01321,FIR03533,Direct Involvement
OFF01678,VIC01371,FIR03534,Known Associate
OFF01252,VIC00353,FIR03535,Repeat Offender
OFF00207,VIC00862,FIR03536,Direct Involvement
OFF00694,VIC00645,FIR03537,Known Associate
OFF00721,VIC02457,FIR03538,Direct Involvement
OFF00601,VIC01662,FIR03539,Known Associate
OFF01301,VIC02104,FIR03540,Repeat Offender
OFF01879,VIC00422,FIR03541,Known Associate
OFF00063,VIC01581,FIR03542,Repeat Offender
OFF01336,VIC02471,FIR03543,Known Associate
OFF01592,VIC00347,FIR03544,Known Associate
OFF00888,VIC02421,FIR03545,Repeat Offender
OFF01454,VIC01887,FIR03546,Known Associate
OFF01599,VIC01938,FIR03547,Repeat Offender
OFF00711,VIC02532,FIR03548,Known Associate
OFF01028,VIC01295,FIR03549,Repeat Offender
OFF00728,VIC01938,FIR03550,Repeat Offender
OFF00200,VIC00614,FIR03551,Repeat Offender
OFF00559,VIC02420,FIR03552,Direct Involvement
OFF01945,VIC00007,FIR03553,Repeat Offender
OFF00973,VIC00249,FIR03554,Known Associate
OFF01408,VIC01528,FIR03555,Direct Involvement
OFF01221,VIC02778,FIR03556,Known Associate
OFF00743,VIC02794,FIR03557,Known Associate
OFF00132,VIC01357,FIR03558,Direct Involvement
OFF01516,VIC00878,FIR03559,Direct Involvement
OFF01983,VIC01165,FIR03560,Direct Involvement
OFF01635,VIC01460,FIR03561,Direct Involvement
OFF00875,VIC02046,FIR03562,Repeat Offender
OFF00709,VIC01010,FIR03563,Repeat Offender
OFF01495,VIC00005,FIR03564,Direct Involvement
OFF00883,VIC01052,FIR03565,Known Associate
OFF01199,VIC02653,FIR03566,Known Associate
OFF00002,VIC02225,FIR03567,Known Associate
OFF01571,VIC00163,FIR03568,Repeat Offender
OFF00190,VIC02567,FIR03569,Known Associate
OFF01198,VIC01247,FIR03570,Repeat Offender
OFF00262,VIC00369,FIR03571,Known Associate
OFF01557,VIC01868,FIR03572,Repeat Offender
OFF01548,VIC00734,FIR03573,Repeat Offender
OFF00217,VIC02928,FIR03574,Direct Involvement
OFF00193,VIC02028,FIR03575,Direct Involvement
OFF01878,VIC01589,FIR03576,Direct Involvement
OFF00624,VIC00114,FIR03577,Repeat Offender
OFF00629,VIC00853,FIR03578,Known Associate
OFF01057,VIC00812,FIR03579,Known Associate
OFF00860,VIC01498,FIR03580,Direct Involvement
OFF00352,VIC00298,FIR03581,Direct Involvement
OFF01853,VIC00397,FIR03582,Direct Involvement
OFF01390,VIC02409,FIR03583,Repeat Offender
OFF01286,VIC02813,FIR03584,Direct Involvement
OFF00989,VIC02453,FIR03585,Direct Involvement
OFF01711,VIC01980,FIR03586,Repeat Offender
OFF00693,VIC00434,FIR03587,Direct Involvement
OFF01960,VIC01607,FIR03588,Direct Involvement
OFF01703,VIC01666,FIR03589,Known Associate
OFF00362,VIC01868,FIR03590,Repeat Offender
OFF01281,VIC00838,FIR03591,Direct Involvement
OFF00550,VIC01955,FIR03592,Repeat Offender
OFF01922,VIC00937,FIR03593,Direct Involvement
OFF01984,VIC02214,FIR03594,Repeat Offender
OFF00855,VIC00833,FIR03595,Direct Involvement
OFF00865,VIC01616,FIR03596,Direct Involvement
OFF00628,VIC01389,FIR03597,Repeat Offender
OFF01161,VIC01782,FIR03598,Repeat Offender
OFF00735,VIC01128,FIR03599,Direct Involvement
OFF00294,VIC02405,FIR03600,Known Associate
OFF00147,VIC01579,FIR03601,Direct Involvement
OFF01521,VIC00345,FIR03602,Repeat Offender
OFF00647,VIC01651,FIR03603,Known Associate
