FIR_ID,Crime_Type,Date,District,Police_Station,Location_ID,Status,Offender_ID,Victim_ID
FIR02654,Financial Fraud,2023-02-14,Chikkamagaluru,North PS,LOC077,Under Investigation,OFF01935,VIC01180
FIR02655,Kidnapping,2025-03-24,Davanagere,Rural PS,LOC011,Closed,OFF00669,VIC01083
FIR02656,Vehicle Theft,2023-09-19,Bengaluru Urban,Cyber PS,LOC062,Under Investigation,OFF00330,VIC00743
FIR02657,Domestic Violence,2025-05-12,Udupi,Central PS,LOC059,Closed,OFF01330,VIC01367
FIR02658,Kidnapping,2022-02-20,Mangaluru,Cyber PS,LOC061,Closed,OFF01103,VIC01780
FIR02659,Kidnapping,2024-05-27,Davanagere,Rural PS,LOC011,Closed,OFF00432,VIC02046
FIR02660,Murder,2023-07-06,Ballari,Traffic PS,LOC023,Closed,OFF00435,VIC00665
FIR02661,Domestic Violence,2025-10-21,Hubballi-Dharwad,North PS,LOC099,Open,OFF00053,VIC00435
FIR02662,Vehicle Theft,2025-06-25,Hubballi-Dharwad,West PS,LOC034,Open,OFF00753,VIC01940
FIR02663,Robbery,2024-03-19,Davanagere,Cyber PS,LOC087,Open,OFF01110,VIC02436
FIR02664,Murder,2022-05-02,Kalaburagi,North PS,LOC006,Open,OFF01625,VIC01566
FIR02665,Drug Offense,2022-06-21,Chikkamagaluru,East PS,LOC080,Closed,OFF00343,VIC02755
FIR02666,Robbery,2022-01-16,Ballari,East PS,LOC075,Closed,OFF01619,VIC00348
FIR02667,Fraud,2023-12-31,Vijayapura,Rural PS,LOC050,Under Investigation,OFF01383,VIC00576
FIR02668,Drug Offense,2024-11-03,Shivamogga,South PS,LOC030,Closed,OFF00431,VIC00303
FIR02669,Kidnapping,2024-10-19,Shivamogga,Central PS,LOC033,Under Investigation,OFF00624,VIC02065
FIR02670,Fraud,2023-10-23,Chikkamagaluru,Rural PS,LOC051,Closed,OFF00918,VIC00115
FIR02671,Robbery,2023-12-23,Vijayapura,South PS,LOC073,Open,OFF00732,VIC00604
FIR02672,Drug Offense,2024-08-21,Chikkamagaluru,Rural PS,LOC051,Closed,OFF01941,VIC00254
FIR02673,Theft,2022-01-15,Belagavi,Cyber PS,LOC053,Closed,OFF01508,VIC00976
FIR02674,Fraud,2024-07-03,Mangaluru,West PS,LOC036,Under Investigation,OFF00313,VIC01050
FIR02675,Burglary,2024-12-23,Shivamogga,Central PS,LOC033,Closed,OFF00912,VIC01472
FIR02676,Fraud,2022-04-28,Vijayapura,East PS,LOC001,Open,OFF00279,VIC02923
FIR02677,Fraud,2024-02-23,Ballari,Traffic PS,LOC023,Closed,OFF01344,VIC01042
FIR02678,Burglary,2022-08-07,Hassan,Central PS,LOC037,Open,OFF00253,VIC00443
FIR02679,Cyber Crime,2023-09-12,Udupi,South PS,LOC078,Open,OFF00060,VIC02784
FIR02680,Murder,2025-04-20,Hassan,West PS,LOC041,Closed,OFF00147,VIC02003
FIR02681,Burglary,2022-01-11,Tumakuru,West PS,LOC042,Open,OFF00736,VIC00935
FIR02682,Drug Offense,2024-12-19,Bengaluru Rural,North PS,LOC004,Under Investigation,OFF01926,VIC02471
FIR02683,Domestic Violence,2022-02-04,Ballari,Traffic PS,LOC071,Open,OFF00770,VIC01346
FIR02684,Theft,2024-08-20,Davanagere,Cyber PS,LOC087,Under Investigation,OFF00316,VIC00848
FIR02685,Theft,2024-07-15,Udupi,Central PS,LOC007,Open,OFF01908,VIC02864
FIR02686,Theft,2023-02-02,Mangaluru,Cyber PS,LOC069,Under Investigation,OFF01785,VIC02803
FIR02687,Burglary,2023-07-03,Mangaluru,North PS,LOC098,Open,OFF00643,VIC00147
FIR02688,Drug Offense,2025-08-09,Hassan,East PS,LOC055,Open,OFF00026,VIC01405
FIR02689,Financial Fraud,2022-04-03,Davanagere,North PS,LOC020,Closed,OFF00706,VIC00578
FIR02690,Domestic Violence,2022-04-10,Davanagere,Traffic PS,LOC072,Under Investigation,OFF00782,VIC01021
FIR02691,Assault,2024-12-31,Shivamogga,South PS,LOC030,Open,OFF00912,VIC02697
FIR02692,Financial Fraud,2023-07-24,Bengaluru Rural,North PS,LOC046,Open,OFF01391,VIC00594
FIR02693,Kidnapping,2023-07-06,Kalaburagi,North PS,LOC006,Under Investigation,OFF00752,VIC00197
FIR02694,Drug Offense,2025-04-10,Chikkamagaluru,East PS,LOC080,Under Investigation,OFF02000,VIC01180
FIR02695,Vehicle Theft,2025-05-28,Bengaluru Urban,Cyber PS,LOC062,Under Investigation,OFF01511,VIC02150
FIR02696,Vehicle Theft,2025-03-25,Vijayapura,Central PS,LOC079,Open,OFF01672,VIC01863
FIR02697,Burglary,2023-11-21,Davanagere,Traffic PS,LOC072,Under Investigation,OFF01893,VIC02640
FIR02698,Assault,2022-08-13,Shivamogga,South PS,LOC030,Closed,OFF01641,VIC00388
FIR02699,Cyber Crime,2025-06-02,Hubballi-Dharwad,North PS,LOC039,Under Investigation,OFF00318,VIC02790
FIR02700,Fraud,2023-09-04,Kalaburagi,East PS,LOC029,Open,OFF00617,VIC00043
FIR02701,Fraud,2023-02-24,Hassan,Rural PS,LOC064,Closed,OFF01297,VIC00333
FIR02702,Cyber Crime,2024-10-04,Ballari,Cyber PS,LOC026,Under Investigation,OFF00574,VIC02408
FIR02703,Fraud,2025-03-19,Shivamogga,South PS,LOC030,Closed,OFF01739,VIC00844
FIR02704,Assault,2025-08-01,Hassan,West PS,LOC094,Under Investigation,OFF01374,VIC02284
FIR02705,Theft,2025-10-18,Ballari,Traffic PS,LOC023,Closed,OFF00643,VIC01647
FIR02706,Domestic Violence,2025-07-10,Bengaluru Rural,North PS,LOC046,Open,OFF00887,VIC02453
FIR02707,Drug Offense,2025-09-09,Bengaluru Rural,North PS,LOC046,Open,OFF01377,VIC00779
FIR02708,Cyber Crime,2025-06-17,Udupi,Central PS,LOC059,Closed,OFF01559,VIC00716
FIR02709,Theft,2025-08-25,Mangaluru,West PS,LOC036,Open,OFF00185,VIC02655
FIR02710,Domestic Violence,2023-12-26,Belagavi,Cyber PS,LOC053,Under Investigation,OFF01612,VIC01165
FIR02711,Domestic Violence,2023-11-12,Mangaluru,West PS,LOC036,Closed,OFF01365,VIC01737
FIR02712,Vehicle Theft,2022-02-05,Kalaburagi,North PS,LOC043,Open,OFF01818,VIC02223
FIR02713,Theft,2022-11-11,Chikkamagaluru,East PS,LOC074,Open,OFF01085,VIC01627
FIR02714,Financial Fraud,2025-02-28,Shivamogga,South PS,LOC030,Closed,OFF01111,VIC00579
FIR02715,Vehicle Theft,2024-07-30,Ballari,Traffic PS,LOC013,Closed,OFF00871,VIC00426
FIR02716,Vehicle Theft,2024-06-13,Kalaburagi,Traffic PS,LOC008,Closed,OFF00037,VIC02544
FIR02717,Robbery,2024-01-19,Udupi,Traffic PS,LOC049,Under Investigation,OFF01529,VIC02192
FIR02718,Domestic Violence,2022-05-17,Kalaburagi,North PS,LOC006,Closed,OFF00102,VIC00559
FIR02719,Kidnapping,2023-07-02,Kalaburagi,North PS,LOC006,Under Investigation,OFF00076,VIC01882
FIR02720,Assault,2022-11-22,Mangaluru,Cyber PS,LOC061,Open,OFF00552,VIC02899
FIR02721,Financial Fraud,2024-12-05,Belagavi,Cyber PS,LOC053,Open,OFF00460,VIC02717
FIR02722,Kidnapping,2023-10-18,Belagavi,Cyber PS,LOC053,Under Investigation,OFF00789,VIC01298
FIR02723,Cyber Crime,2024-11-19,Davanagere,Central PS,LOC048,Open,OFF01045,VIC00778
FIR02724,Burglary,2024-05-10,Tumakuru,East PS,LOC058,Open,OFF01197,VIC00993
FIR02725,Burglary,2023-03-27,Davanagere,Rural PS,LOC011,Closed,OFF01743,VIC02208
FIR02726,Fraud,2025-08-09,Tumakuru,West PS,LOC042,Under Investigation,OFF00185,VIC01536
FIR02727,Financial Fraud,2024-02-11,Belagavi,Cyber PS,LOC022,Under Investigation,OFF01802,VIC00737
FIR02728,Vehicle Theft,2022-12-06,Belagavi,Central PS,LOC090,Closed,OFF00438,VIC02521
FIR02729,Domestic Violence,2023-08-23,Kalaburagi,Traffic PS,LOC008,Open,OFF00138,VIC01835
FIR02730,Assault,2024-06-27,Vijayapura,South PS,LOC086,Under Investigation,OFF00917,VIC01761
FIR02731,Drug Offense,2024-02-26,Hassan,West PS,LOC041,Open,OFF00281,VIC01680
FIR02732,Kidnapping,2023-03-14,Chikkamagaluru,East PS,LOC080,Under Investigation,OFF00581,VIC00892
FIR02733,Fraud,2022-06-27,Ballari,Traffic PS,LOC013,Open,OFF01560,VIC02112
FIR02734,Vehicle Theft,2022-07-04,Davanagere,Cyber PS,LOC087,Under Investigation,OFF01960,VIC00692
FIR02735,Cyber Crime,2022-11-03,Mysuru,Central PS,LOC067,Open,OFF00748,VIC01553
FIR02736,Fraud,2024-01-11,Mangaluru,East PS,LOC091,Under Investigation,OFF01793,VIC02919
FIR02737,Murder,2024-04-28,Chikkamagaluru,North PS,LOC093,Under Investigation,OFF00002,VIC00405
FIR02738,Drug Offense,2022-02-17,Hassan,Rural PS,LOC064,Open,OFF00321,VIC02191
FIR02739,Vehicle Theft,2022-10-01,Mangaluru,West PS,LOC002,Under Investigation,OFF00395,VIC02908
FIR02740,Kidnapping,2023-03-27,Bengaluru Rural,Cyber PS,LOC097,Closed,OFF01440,VIC02939
FIR02741,Murder,2024-07-11,Tumakuru,North PS,LOC005,Under Investigation,OFF01828,VIC01800
FIR02742,Burglary,2022-02-25,Hassan,Central PS,LOC021,Open,OFF00969,VIC01021
FIR02743,Kidnapping,2024-08-23,Shivamogga,South PS,LOC063,Under Investigation,OFF01089,VIC02692
FIR02744,Financial Fraud,2022-03-15,Tumakuru,North PS,LOC005,Closed,OFF00668,VIC02187
FIR02745,Financial Fraud,2023-07-13,Davanagere,North PS,LOC044,Under Investigation,OFF00898,VIC02316
FIR02746,Vehicle Theft,2025-07-30,Bengaluru Rural,North PS,LOC046,Open,OFF01083,VIC02386
FIR02747,Cyber Crime,2025-02-04,Tumakuru,West PS,LOC042,Closed,OFF00937,VIC02173
FIR02748,Fraud,2025-04-04,Chikkamagaluru,East PS,LOC080,Under Investigation,OFF01501,VIC01110
FIR02749,Kidnapping,2022-05-25,Davanagere,Traffic PS,LOC095,Closed,OFF01994,VIC01552
FIR02750,Fraud,2024-10-13,Vijayapura,South PS,LOC035,Closed,OFF01227,VIC02776
FIR02751,Domestic Violence,2025-04-30,Davanagere,Central PS,LOC048,Open,OFF00867,VIC02109
FIR02752,Murder,2025-01-12,Shivamogga,Traffic PS,LOC016,Under Investigation,OFF00818,VIC02092
FIR02753,Financial Fraud,2024-07-15,Mangaluru,West PS,LOC002,Open,OFF00560,VIC01316
FIR02754,Robbery,2024-11-19,Chikkamagaluru,Rural PS,LOC051,Closed,OFF00428,VIC02397
FIR02755,Fraud,2022-05-13,Shivamogga,Traffic PS,LOC016,Closed,OFF01207,VIC02771
FIR02756,Domestic Violence,2022-04-29,Kalaburagi,North PS,LOC052,Under Investigation,OFF01547,VIC00928
FIR02757,Domestic Violence,2024-01-27,Tumakuru,North PS,LOC005,Under Investigation,OFF01189,VIC01104
FIR02758,Drug Offense,2025-07-08,Hubballi-Dharwad,West PS,LOC034,Open,OFF00547,VIC00582
FIR02759,Assault,2025-01-31,Chikkamagaluru,East PS,LOC003,Under Investigation,OFF01571,VIC01615
FIR02760,Domestic Violence,2025-02-01,Hubballi-Dharwad,North PS,LOC039,Closed,OFF00150,VIC00430
FIR02761,Domestic Violence,2023-02-25,Chikkamagaluru,East PS,LOC080,Open,OFF00693,VIC01312
FIR02762,Kidnapping,2022-02-04,Kalaburagi,North PS,LOC043,Closed,OFF01756,VIC02873
FIR02763,Burglary,2022-06-12,Vijayapura,South PS,LOC073,Open,OFF00403,VIC01505
FIR02764,Kidnapping,2024-03-28,Chikkamagaluru,East PS,LOC003,Open,OFF01649,VIC01138
FIR02765,Kidnapping,2022-08-23,Vijayapura,Rural PS,LOC050,Under Investigation,OFF00450,VIC00956
FIR02766,Kidnapping,2022-02-27,Chikkamagaluru,East PS,LOC074,Closed,OFF01987,VIC02488
FIR02767,Domestic Violence,2022-06-30,Tumakuru,East PS,LOC058,Under Investigation,OFF00159,VIC01312
FIR02768,Murder,2022-11-13,Kalaburagi,North PS,LOC052,Under Investigation,OFF00502,VIC02172
FIR02769,Kidnapping,2024-12-07,Mysuru,Central PS,LOC067,Closed,OFF00300,VIC01415
FIR02770,Domestic Violence,2022-07-21,Belagavi,Cyber PS,LOC053,Open,OFF01842,VIC02973
FIR02771,Vehicle Theft,2025-08-21,Vijayapura,North PS,LOC096,Open,OFF01681,VIC00347
FIR02772,Financial Fraud,2024-03-05,Mangaluru,Cyber PS,LOC061,Under Investigation,OFF01809,VIC01249
FIR02773,Theft,2022-08-31,Chikkamagaluru,Central PS,LOC084,Closed,OFF01765,VIC02401
FIR02774,Assault,2022-09-28,Hubballi-Dharwad,West PS,LOC076,Closed,OFF01148,VIC01763
FIR02775,Domestic Violence,2025-04-22,Bengaluru Rural,West PS,LOC028,Open,OFF01314,VIC01113
FIR02776,Murder,2025-02-07,Ballari,Rural PS,LOC066,Open,OFF00729,VIC00961
FIR02777,Financial Fraud,2023-07-17,Udupi,North PS,LOC015,Under Investigation,OFF01569,VIC01169
FIR02778,Kidnapping,2024-06-13,Hubballi-Dharwad,West PS,LOC076,Closed,OFF00414,VIC02904
FIR02779,Theft,2024-07-19,Davanagere,South PS,LOC025,Open,OFF00486,VIC00611
FIR02780,Theft,2023-10-10,Mangaluru,West PS,LOC002,Closed,OFF01791,VIC02528
FIR02781,Vehicle Theft,2023-11-03,Bengaluru Rural,Traffic PS,LOC038,Under Investigation,OFF01218,VIC01989
FIR02782,Domestic Violence,2024-04-27,Ballari,Traffic PS,LOC023,Under Investigation,OFF00370,VIC01651
FIR02783,Fraud,2023-01-27,Davanagere,Central PS,LOC048,Closed,OFF01708,VIC01629
FIR02784,Theft,2024-07-02,Chikkamagaluru,Rural PS,LOC051,Closed,OFF00322,VIC01663
FIR02785,Financial Fraud,2023-04-29,Bengaluru Rural,Traffic PS,LOC038,Open,OFF00134,VIC01962
FIR02786,Assault,2025-09-09,Chikkamagaluru,Rural PS,LOC024,Open,OFF00094,VIC01215
FIR02787,Fraud,2023-11-06,Bengaluru Rural,North PS,LOC046,Under Investigation,OFF00840,VIC02997
FIR02788,Fraud,2025-10-27,Mangaluru,West PS,LOC036,Closed,OFF01849,VIC00830
FIR02789,Fraud,2022-03-09,Bengaluru Rural,East PS,LOC040,Open,OFF00503,VIC02188
FIR02790,Domestic Violence,2022-07-11,Mangaluru,East PS,LOC091,Closed,OFF00088,VIC02987
FIR02791,Kidnapping,2025-05-20,Chikkamagaluru,Central PS,LOC084,Under Investigation,OFF01476,VIC00510
FIR02792,Cyber Crime,2024-11-23,Hassan,Central PS,LOC037,Under Investigation,OFF01259,VIC02856
FIR02793,Theft,2023-06-24,Kalaburagi,East PS,LOC029,Closed,OFF00667,VIC01219
FIR02794,Domestic Violence,2024-11-08,Hubballi-Dharwad,North PS,LOC039,Open,OFF00543,VIC02181
FIR02795,Cyber Crime,2022-06-06,Chikkamagaluru,Central PS,LOC084,Open,OFF00490,VIC01870
FIR02796,Theft,2024-09-16,Chikkamagaluru,East PS,LOC003,Under Investigation,OFF00121,VIC02152
FIR02797,Burglary,2022-07-29,Mangaluru,Cyber PS,LOC061,Open,OFF00350,VIC02607
FIR02798,Theft,2023-10-23,Shivamogga,South PS,LOC030,Open,OFF01848,VIC01275
FIR02799,Vehicle Theft,2025-01-02,Davanagere,Traffic PS,LOC072,Open,OFF01133,VIC02643
FIR02800,Drug Offense,2025-07-09,Mangaluru,East PS,LOC091,Under Investigation,OFF00024,VIC02037
FIR02801,Financial Fraud,2022-06-02,Belagavi,Traffic PS,LOC010,Open,OFF00262,VIC01295
FIR02802,Vehicle Theft,2025-08-01,Shivamogga,Traffic PS,LOC016,Closed,OFF00624,VIC00607
FIR02803,Domestic Violence,2024-07-03,Mangaluru,Cyber PS,LOC069,Open,OFF01739,VIC02116
FIR02804,Kidnapping,2023-04-21,Udupi,Traffic PS,LOC049,Closed,OFF00115,VIC02809
FIR02805,Fraud,2023-07-01,Hubballi-Dharwad,Traffic PS,LOC032,Closed,OFF00869,VIC02306
FIR02806,Cyber Crime,2023-08-21,Udupi,North PS,LOC015,Closed,OFF01782,VIC01847
FIR02807,Cyber Crime,2025-03-22,Bengaluru Urban,North PS,LOC014,Open,OFF00772,VIC00897
FIR02808,Financial Fraud,2024-05-16,Mangaluru,West PS,LOC002,Closed,OFF00736,VIC00909
FIR02809,Robbery,2022-02-14,Bengaluru Rural,East PS,LOC040,Closed,OFF00690,VIC01598
FIR02810,Murder,2022-10-03,Hassan,Rural PS,LOC064,Closed,OFF01905,VIC02802
FIR02811,Vehicle Theft,2023-03-24,Bengaluru Urban,East PS,LOC054,Under Investigation,OFF01403,VIC01233
FIR02812,Robbery,2023-03-03,Vijayapura,Traffic PS,LOC045,Closed,OFF00786,VIC00996
FIR02813,Fraud,2024-10-17,Belagavi,Cyber PS,LOC053,Closed,OFF01574,VIC00290
FIR02814,Murder,2022-11-25,Chikkamagaluru,North PS,LOC077,Under Investigation,OFF00254,VIC00796
FIR02815,Kidnapping,2022-10-29,Mangaluru,East PS,LOC057,Closed,OFF00043,VIC00746
FIR02816,Domestic Violence,2022-08-02,Udupi,Central PS,LOC007,Closed,OFF00833,VIC01035
FIR02817,Financial Fraud,2023-03-03,Bengaluru Rural,East PS,LOC081,Open,OFF01542,VIC01448
FIR02818,Robbery,2025-03-02,Davanagere,Rural PS,LOC011,Closed,OFF00457,VIC00139
FIR02819,Financial Fraud,2024-01-25,Hassan,West PS,LOC094,Under Investigation,OFF01678,VIC01047
FIR02820,Burglary,2025-08-08,Belagavi,Traffic PS,LOC010,Open,OFF00797,VIC00935
FIR02821,Cyber Crime,2022-12-25,Shivamogga,South PS,LOC063,Open,OFF01037,VIC00299
FIR02822,Robbery,2024-02-03,Bengaluru Urban,Cyber PS,LOC062,Under Investigation,OFF01483,VIC01259
FIR02823,Financial Fraud,2025-07-07,Mangaluru,Cyber PS,LOC069,Closed,OFF01906,VIC02042
FIR02824,Murder,2023-05-22,Ballari,Traffic PS,LOC023,Closed,OFF00077,VIC00153
FIR02825,Vehicle Theft,2022-02-19,Davanagere,South PS,LOC025,Open,OFF00335,VIC00923
FIR02826,Drug Offense,2023-08-21,Vijayapura,Rural PS,LOC050,Closed,OFF01129,VIC02031
FIR02827,Drug Offense,2023-06-06,Kalaburagi,East PS,LOC029,Open,OFF00067,VIC02683
FIR02828,Fraud,2022-09-08,Kalaburagi,North PS,LOC043,Under Investigation,OFF01883,VIC02712
FIR02829,Fraud,2025-03-18,Hassan,Central PS,LOC037,Under Investigation,OFF00385,VIC01307
FIR02830,Robbery,2025-08-24,Vijayapura,South PS,LOC017,Under Investigation,OFF00307,VIC00705
FIR02831,Financial Fraud,2023-07-03,Shivamogga,South PS,LOC030,Under Investigation,OFF01392,VIC01687
FIR02832,Robbery,2024-05-19,Hassan,Rural PS,LOC064,Closed,OFF01944,VIC02648
FIR02833,Theft,2023-11-21,Mysuru,East PS,LOC068,Open,OFF01767,VIC00834
FIR02834,Domestic Violence,2022-06-07,Mangaluru,East PS,LOC057,Under Investigation,OFF01828,VIC00686
FIR02835,Murder,2024-04-08,Chikkamagaluru,Rural PS,LOC051,Under Investigation,OFF00527,VIC01403
FIR02836,Cyber Crime,2025-08-15,Mangaluru,West PS,LOC002,Open,OFF01204,VIC01170
FIR02837,Cyber Crime,2023-09-07,Davanagere,North PS,LOC044,Under Investigation,OFF00284,VIC02634
FIR02838,Financial Fraud,2024-03-02,Chikkamagaluru,East PS,LOC003,Open,OFF00035,VIC00392
FIR02839,Cyber Crime,2025-04-24,Davanagere,Rural PS,LOC011,Under Investigation,OFF00195,VIC02797
FIR02840,Vehicle Theft,2024-09-24,Bengaluru Rural,North PS,LOC004,Closed,OFF01873,VIC01483
FIR02841,Murder,2022-09-21,Mysuru,Central PS,LOC067,Under Investigation,OFF01515,VIC00697
FIR02842,Drug Offense,2025-01-02,Hubballi-Dharwad,North PS,LOC039,Closed,OFF01573,VIC01254
FIR02843,Assault,2025-07-28,Mangaluru,West PS,LOC036,Open,OFF00392,VIC01576
FIR02844,Drug Offense,2022-11-07,Kalaburagi,East PS,LOC029,Under Investigation,OFF00577,VIC00820
FIR02845,Murder,2022-03-02,Ballari,North PS,LOC047,Under Investigation,OFF00945,VIC01756
FIR02846,Drug Offense,2025-04-13,Hubballi-Dharwad,North PS,LOC082,Under Investigation,OFF00891,VIC02655
FIR02847,Domestic Violence,2022-08-27,Vijayapura,Rural PS,LOC050,Open,OFF01187,VIC02760
FIR02848,Vehicle Theft,2024-02-12,Vijayapura,North PS,LOC096,Closed,OFF01087,VIC02386
FIR02849,Financial Fraud,2025-05-13,Bengaluru Urban,Cyber PS,LOC062,Closed,OFF01538,VIC00822
FIR02850,Drug Offense,2024-04-27,Hubballi-Dharwad,North PS,LOC082,Open,OFF00945,VIC01328
FIR02851,Fraud,2022-10-13,Chikkamagaluru,Central PS,LOC084,Under Investigation,OFF00083,VIC01464
FIR02852,Cyber Crime,2023-05-08,Kalaburagi,North PS,LOC043,Open,OFF01135,VIC02622
FIR02853,Burglary,2022-10-03,Chikkamagaluru,East PS,LOC003,Open,OFF01469,VIC01238
FIR02854,Cyber Crime,2023-03-27,Bengaluru Rural,Cyber PS,LOC097,Under Investigation,OFF00703,VIC02317
FIR02855,Theft,2025-01-19,Bengaluru Urban,Cyber PS,LOC062,Open,OFF01767,VIC02112
FIR02856,Drug Offense,2024-06-15,Ballari,Cyber PS,LOC026,Under Investigation,OFF01584,VIC00306
FIR02857,Vehicle Theft,2024-05-12,Belagavi,Central PS,LOC090,Closed,OFF01357,VIC00293
FIR02858,Robbery,2022-02-03,Udupi,Central PS,LOC059,Closed,OFF01783,VIC00596
FIR02859,Robbery,2025-06-12,Davanagere,South PS,LOC025,Closed,OFF00245,VIC00153
FIR02860,Cyber Crime,2025-07-25,Shivamogga,Central PS,LOC033,Closed,OFF01222,VIC00320
FIR02861,Cyber Crime,2022-09-04,Vijayapura,South PS,LOC017,Closed,OFF01234,VIC01673
FIR02862,Burglary,2025-06-17,Davanagere,Central PS,LOC048,Open,OFF00242,VIC01100
FIR02863,Robbery,2023-12-19,Davanagere,North PS,LOC044,Closed,OFF01143,VIC02777
FIR02864,Fraud,2024-03-20,Belagavi,Cyber PS,LOC022,Closed,OFF00600,VIC01411
FIR02865,Drug Offense,2022-10-14,Bengaluru Rural,North PS,LOC004,Open,OFF00320,VIC00701
FIR02866,Drug Offense,2025-01-30,Chikkamagaluru,North PS,LOC077,Open,OFF00300,VIC00770
FIR02867,Drug Offense,2022-09-20,Udupi,Central PS,LOC059,Open,OFF00832,VIC01344
FIR02868,Murder,2025-03-08,Shivamogga,South PS,LOC030,Closed,OFF00933,VIC02556
FIR02869,Drug Offense,2025-08-09,Bengaluru Urban,East PS,LOC031,Under Investigation,OFF01746,VIC00314
FIR02870,Fraud,2023-11-17,Mangaluru,Cyber PS,LOC061,Under Investigation,OFF00179,VIC02822
FIR02871,Burglary,2025-08-02,Hassan,Central PS,LOC021,Closed,OFF00995,VIC01031
FIR02872,Drug Offense,2024-06-17,Chikkamagaluru,North PS,LOC093,Closed,OFF01886,VIC00757
FIR02873,Murder,2023-09-04,Hassan,West PS,LOC094,Open,OFF01441,VIC00902
FIR02874,Domestic Violence,2023-03-20,Hassan,Central PS,LOC021,Closed,OFF01622,VIC02406
FIR02875,Financial Fraud,2023-01-02,Vijayapura,South PS,LOC086,Closed,OFF00146,VIC02415
FIR02876,Financial Fraud,2022-05-11,Tumakuru,West PS,LOC042,Under Investigation,OFF01831,VIC00277
FIR02877,Cyber Crime,2023-07-10,Kalaburagi,North PS,LOC052,Under Investigation,OFF00941,VIC00571
FIR02878,Drug Offense,2025-01-30,Kalaburagi,North PS,LOC006,Closed,OFF00163,VIC00018
FIR02879,Domestic Violence,2023-01-05,Chikkamagaluru,East PS,LOC003,Under Investigation,OFF00495,VIC02516
FIR02880,Theft,2025-03-18,Shivamogga,Traffic PS,LOC016,Closed,OFF01096,VIC01553
FIR02881,Assault,2023-05-09,Vijayapura,Traffic PS,LOC045,Open,OFF01725,VIC01270
FIR02882,Cyber Crime,2024-01-10,Kalaburagi,North PS,LOC043,Closed,OFF00841,VIC01422
FIR02883,Fraud,2022-06-21,Udupi,Central PS,LOC007,Under Investigation,OFF00997,VIC01311
FIR02884,Murder,2023-08-22,Belagavi,Cyber PS,LOC022,Open,OFF01254,VIC02310
FIR02885,Robbery,2024-01-03,Bengaluru Rural,East PS,LOC081,Open,OFF00194,VIC01279
FIR02886,Vehicle Theft,2025-04-19,Mangaluru,Cyber PS,LOC069,Under Investigation,OFF00624,VIC01807
FIR02887,Murder,2024-08-13,Udupi,North PS,LOC015,Closed,OFF00484,VIC00340
FIR02888,Burglary,2022-05-11,Vijayapura,South PS,LOC017,Under Investigation,OFF01892,VIC01843
FIR02889,Theft,2023-08-16,Shivamogga,South PS,LOC063,Under Investigation,OFF01874,VIC02181
FIR02890,Assault,2023-08-08,Mysuru,East PS,LOC068,Closed,OFF01075,VIC00612
FIR02891,Drug Offense,2025-08-25,Davanagere,Traffic PS,LOC095,Closed,OFF00979,VIC01254
FIR02892,Assault,2024-11-18,Davanagere,Central PS,LOC048,Open,OFF01974,VIC01388
FIR02893,Fraud,2024-12-18,Mangaluru,West PS,LOC036,Under Investigation,OFF01370,VIC01890
FIR02894,Robbery,2022-05-03,Bengaluru Rural,Traffic PS,LOC038,Under Investigation,OFF01803,VIC01864
FIR02895,Vehicle Theft,2025-01-02,Udupi,Traffic PS,LOC049,Open,OFF01197,VIC02006
FIR02896,Assault,2023-10-02,Udupi,Cyber PS,LOC092,Under Investigation,OFF01759,VIC01291
FIR02897,Robbery,2023-10-27,Bengaluru Rural,North PS,LOC004,Open,OFF01716,VIC01425
FIR02898,Drug Offense,2023-04-14,Shivamogga,South PS,LOC030,Closed,OFF01464,VIC01007
FIR02899,Burglary,2024-04-24,Udupi,Central PS,LOC007,Under Investigation,OFF01232,VIC00892
FIR02900,Vehicle Theft,2022-01-31,Chikkamagaluru,Central PS,LOC084,Under Investigation,OFF00345,VIC01303
FIR02901,Vehicle Theft,2025-01-28,Kalaburagi,North PS,LOC043,Open,OFF00563,VIC02064
FIR02902,Kidnapping,2025-06-13,Bengaluru Rural,North PS,LOC004,Closed,OFF00668,VIC02483
FIR02903,Fraud,2024-12-10,Davanagere,Rural PS,LOC011,Closed,OFF01564,VIC00195
FIR02904,Fraud,2022-09-21,Vijayapura,South PS,LOC083,Closed,OFF00820,VIC01651
FIR02905,Kidnapping,2024-04-12,Ballari,East PS,LOC075,Under Investigation,OFF01628,VIC01999
FIR02906,Burglary,2022-01-05,Hassan,Central PS,LOC021,Closed,OFF00011,VIC02081
FIR02907,Assault,2025-09-06,Ballari,Traffic PS,LOC023,Open,OFF01193,VIC02700
FIR02908,Fraud,2022-05-28,Bengaluru Urban,Central PS,LOC065,Closed,OFF01177,VIC02753
FIR02909,Theft,2023-02-06,Ballari,Traffic PS,LOC023,Closed,OFF01064,VIC01497
FIR02910,Burglary,2022-04-19,Chikkamagaluru,North PS,LOC093,Open,OFF01904,VIC01718
